ID,income_above_limit
ID_TZ242325,1
ID_TZ242326,1
ID_TZ242327,1
ID_TZ242328,1
ID_TZ242329,1
ID_TZ242330,1
ID_TZ242331,1
ID_TZ242332,1
ID_TZ242333,1
ID_TZ242334,1
ID_TZ242335,1
ID_TZ242336,1
ID_TZ242337,1
ID_TZ242338,1
ID_TZ242339,1
ID_TZ242340,1
ID_TZ242341,1
ID_TZ242342,1
ID_TZ242343,1
ID_TZ242344,1
ID_TZ242345,1
ID_TZ242346,1
ID_TZ242347,1
ID_TZ242348,1
ID_TZ242349,1
ID_TZ242350,1
ID_TZ242351,1
ID_TZ242352,1
ID_TZ242353,1
ID_TZ242354,1
ID_TZ242355,1
ID_TZ242356,1
ID_TZ242357,1
ID_TZ242358,1
ID_TZ242359,1
ID_TZ242360,1
ID_TZ242361,1
ID_TZ242362,1
ID_TZ242363,1
ID_TZ242364,1
ID_TZ242365,1
ID_TZ242366,1
ID_TZ242367,1
ID_TZ242368,1
ID_TZ242369,1
ID_TZ242370,1
ID_TZ242371,1
ID_TZ242372,1
ID_TZ242373,1
ID_TZ242374,1
ID_TZ242375,1
ID_TZ242376,1
ID_TZ242377,1
ID_TZ242378,1
ID_TZ242379,1
ID_TZ242380,1
ID_TZ242381,1
ID_TZ242382,1
ID_TZ242383,1
ID_TZ242384,1
ID_TZ242385,1
ID_TZ242386,1
ID_TZ242387,1
ID_TZ242388,1
ID_TZ242389,1
ID_TZ242390,1
ID_TZ242391,1
ID_TZ242392,1
ID_TZ242393,1
ID_TZ242394,1
ID_TZ242395,1
ID_TZ242396,1
ID_TZ242397,1
ID_TZ242398,1
ID_TZ242399,1
ID_TZ242400,1
ID_TZ242401,1
ID_TZ242402,1
ID_TZ242403,1
ID_TZ242404,1
ID_TZ242405,1
ID_TZ242406,1
ID_TZ242407,1
ID_TZ242408,1
ID_TZ242409,1
ID_TZ242410,1
ID_TZ242411,1
ID_TZ242412,1
ID_TZ242413,1
ID_TZ242414,1
ID_TZ242415,1
ID_TZ242416,1
ID_TZ242417,1
ID_TZ242418,1
ID_TZ242419,1
ID_TZ242420,1
ID_TZ242421,1
ID_TZ242422,1
ID_TZ242423,1
ID_TZ242424,1
ID_TZ242425,1
ID_TZ242426,1
ID_TZ242427,1
ID_TZ242428,1
ID_TZ242429,1
ID_TZ242430,1
ID_TZ242431,1
ID_TZ242432,1
ID_TZ242433,1
ID_TZ242434,1
ID_TZ242435,1
ID_TZ242436,1
ID_TZ242437,1
ID_TZ242438,1
ID_TZ242439,1
ID_TZ242440,1
ID_TZ242441,1
ID_TZ242442,1
ID_TZ242443,1
ID_TZ242444,1
ID_TZ242445,1
ID_TZ242446,1
ID_TZ242447,1
ID_TZ242448,1
ID_TZ242449,1
ID_TZ242450,1
ID_TZ242451,1
ID_TZ242452,1
ID_TZ242453,1
ID_TZ242454,1
ID_TZ242455,1
ID_TZ242456,1
ID_TZ242457,1
ID_TZ242458,1
ID_TZ242459,1
ID_TZ242460,1
ID_TZ242461,1
ID_TZ242462,1
ID_TZ242463,1
ID_TZ242464,1
ID_TZ242465,1
ID_TZ242466,1
ID_TZ242467,1
ID_TZ242468,1
ID_TZ242469,1
ID_TZ242470,1
ID_TZ242471,1
ID_TZ242472,1
ID_TZ242473,1
ID_TZ242474,1
ID_TZ242475,1
ID_TZ242476,1
ID_TZ242477,1
ID_TZ242478,1
ID_TZ242479,1
ID_TZ242480,1
ID_TZ242481,1
ID_TZ242482,1
ID_TZ242483,1
ID_TZ242484,1
ID_TZ242485,1
ID_TZ242486,1
ID_TZ242487,1
ID_TZ242488,1
ID_TZ242489,1
ID_TZ242490,1
ID_TZ242491,1
ID_TZ242492,1
ID_TZ242493,1
ID_TZ242494,1
ID_TZ242495,1
ID_TZ242496,1
ID_TZ242497,1
ID_TZ242498,1
ID_TZ242499,1
ID_TZ242500,1
ID_TZ242501,1
ID_TZ242502,1
ID_TZ242503,1
ID_TZ242504,1
ID_TZ242505,1
ID_TZ242506,1
ID_TZ242507,1
ID_TZ242508,1
ID_TZ242509,1
ID_TZ242510,1
ID_TZ242511,1
ID_TZ242512,1
ID_TZ242513,1
ID_TZ242514,1
ID_TZ242515,1
ID_TZ242516,1
ID_TZ242517,1
ID_TZ242518,1
ID_TZ242519,1
ID_TZ242520,1
ID_TZ242521,1
ID_TZ242522,1
ID_TZ242523,1
ID_TZ242524,1
ID_TZ242525,1
ID_TZ242526,1
ID_TZ242527,1
ID_TZ242528,1
ID_TZ242529,1
ID_TZ242530,1
ID_TZ242531,1
ID_TZ242532,1
ID_TZ242533,1
ID_TZ242534,1
ID_TZ242535,1
ID_TZ242536,1
ID_TZ242537,1
ID_TZ242538,1
ID_TZ242539,1
ID_TZ242540,1
ID_TZ242541,1
ID_TZ242542,1
ID_TZ242543,1
ID_TZ242544,1
ID_TZ242545,1
ID_TZ242546,1
ID_TZ242547,1
ID_TZ242548,1
ID_TZ242549,1
ID_TZ242550,1
ID_TZ242551,1
ID_TZ242552,1
ID_TZ242553,1
ID_TZ242554,1
ID_TZ242555,1
ID_TZ242556,1
ID_TZ242557,1
ID_TZ242558,1
ID_TZ242559,1
ID_TZ242560,1
ID_TZ242561,1
ID_TZ242562,1
ID_TZ242563,1
ID_TZ242564,1
ID_TZ242565,1
ID_TZ242566,1
ID_TZ242567,1
ID_TZ242568,1
ID_TZ242569,1
ID_TZ242570,1
ID_TZ242571,1
ID_TZ242572,1
ID_TZ242573,1
ID_TZ242574,1
ID_TZ242575,1
ID_TZ242576,1
ID_TZ242577,1
ID_TZ242578,1
ID_TZ242579,1
ID_TZ242580,1
ID_TZ242581,1
ID_TZ242582,1
ID_TZ242583,1
ID_TZ242584,1
ID_TZ242585,1
ID_TZ242586,1
ID_TZ242587,1
ID_TZ242588,1
ID_TZ242589,1
ID_TZ242590,1
ID_TZ242591,1
ID_TZ242592,1
ID_TZ242593,1
ID_TZ242594,1
ID_TZ242595,1
ID_TZ242596,1
ID_TZ242597,1
ID_TZ242598,1
ID_TZ242599,1
ID_TZ242600,1
ID_TZ242601,1
ID_TZ242602,1
ID_TZ242603,1
ID_TZ242604,1
ID_TZ242605,1
ID_TZ242606,1
ID_TZ242607,1
ID_TZ242608,1
ID_TZ242609,1
ID_TZ242610,1
ID_TZ242611,1
ID_TZ242612,1
ID_TZ242613,1
ID_TZ242614,1
ID_TZ242615,1
ID_TZ242616,1
ID_TZ242617,1
ID_TZ242618,1
ID_TZ242619,1
ID_TZ242620,1
ID_TZ242621,1
ID_TZ242622,1
ID_TZ242623,1
ID_TZ242624,1
ID_TZ242625,1
ID_TZ242626,1
ID_TZ242627,1
ID_TZ242628,1
ID_TZ242629,1
ID_TZ242630,1
ID_TZ242631,1
ID_TZ242632,1
ID_TZ242633,1
ID_TZ242634,1
ID_TZ242635,1
ID_TZ242636,1
ID_TZ242637,1
ID_TZ242638,1
ID_TZ242639,1
ID_TZ242640,1
ID_TZ242641,1
ID_TZ242642,1
ID_TZ242643,1
ID_TZ242644,1
ID_TZ242645,1
ID_TZ242646,1
ID_TZ242647,1
ID_TZ242648,1
ID_TZ242649,1
ID_TZ242650,1
ID_TZ242651,1
ID_TZ242652,1
ID_TZ242653,1
ID_TZ242654,1
ID_TZ242655,1
ID_TZ242656,1
ID_TZ242657,1
ID_TZ242658,1
ID_TZ242659,1
ID_TZ242660,1
ID_TZ242661,1
ID_TZ242662,1
ID_TZ242663,1
ID_TZ242664,1
ID_TZ242665,1
ID_TZ242666,1
ID_TZ242667,1
ID_TZ242668,1
ID_TZ242669,1
ID_TZ242670,1
ID_TZ242671,1
ID_TZ242672,1
ID_TZ242673,1
ID_TZ242674,1
ID_TZ242675,1
ID_TZ242676,1
ID_TZ242677,1
ID_TZ242678,1
ID_TZ242679,1
ID_TZ242680,1
ID_TZ242681,1
ID_TZ242682,1
ID_TZ242683,1
ID_TZ242684,1
ID_TZ242685,1
ID_TZ242686,1
ID_TZ242687,1
ID_TZ242688,1
ID_TZ242689,1
ID_TZ242690,1
ID_TZ242691,1
ID_TZ242692,1
ID_TZ242693,1
ID_TZ242694,1
ID_TZ242695,1
ID_TZ242696,1
ID_TZ242697,1
ID_TZ242698,1
ID_TZ242699,1
ID_TZ242700,1
ID_TZ242701,1
ID_TZ242702,1
ID_TZ242703,1
ID_TZ242704,1
ID_TZ242705,1
ID_TZ242706,1
ID_TZ242707,1
ID_TZ242708,1
ID_TZ242709,1
ID_TZ242710,1
ID_TZ242711,1
ID_TZ242712,1
ID_TZ242713,1
ID_TZ242714,1
ID_TZ242715,1
ID_TZ242716,1
ID_TZ242717,1
ID_TZ242718,1
ID_TZ242719,1
ID_TZ242720,1
ID_TZ242721,1
ID_TZ242722,1
ID_TZ242723,1
ID_TZ242724,1
ID_TZ242725,1
ID_TZ242726,1
ID_TZ242727,1
ID_TZ242728,1
ID_TZ242729,1
ID_TZ242730,1
ID_TZ242731,1
ID_TZ242732,1
ID_TZ242733,1
ID_TZ242734,1
ID_TZ242735,1
ID_TZ242736,1
ID_TZ242737,1
ID_TZ242738,1
ID_TZ242739,1
ID_TZ242740,1
ID_TZ242741,1
ID_TZ242742,1
ID_TZ242743,1
ID_TZ242744,1
ID_TZ242745,1
ID_TZ242746,1
ID_TZ242747,1
ID_TZ242748,1
ID_TZ242749,1
ID_TZ242750,1
ID_TZ242751,1
ID_TZ242752,1
ID_TZ242753,1
ID_TZ242754,1
ID_TZ242755,1
ID_TZ242756,1
ID_TZ242757,1
ID_TZ242758,1
ID_TZ242759,1
ID_TZ242760,1
ID_TZ242761,1
ID_TZ242762,1
ID_TZ242763,1
ID_TZ242764,1
ID_TZ242765,1
ID_TZ242766,1
ID_TZ242767,1
ID_TZ242768,1
ID_TZ242769,1
ID_TZ242770,1
ID_TZ242771,1
ID_TZ242772,1
ID_TZ242773,1
ID_TZ242774,1
ID_TZ242775,1
ID_TZ242776,1
ID_TZ242777,1
ID_TZ242778,1
ID_TZ242779,1
ID_TZ242780,1
ID_TZ242781,1
ID_TZ242782,1
ID_TZ242783,1
ID_TZ242784,1
ID_TZ242785,1
ID_TZ242786,1
ID_TZ242787,1
ID_TZ242788,1
ID_TZ242789,1
ID_TZ242790,1
ID_TZ242791,1
ID_TZ242792,1
ID_TZ242793,1
ID_TZ242794,1
ID_TZ242795,1
ID_TZ242796,1
ID_TZ242797,1
ID_TZ242798,1
ID_TZ242799,1
ID_TZ242800,1
ID_TZ242801,1
ID_TZ242802,1
ID_TZ242803,1
ID_TZ242804,1
ID_TZ242805,1
ID_TZ242806,1
ID_TZ242807,1
ID_TZ242808,1
ID_TZ242809,1
ID_TZ242810,1
ID_TZ242811,1
ID_TZ242812,1
ID_TZ242813,1
ID_TZ242814,1
ID_TZ242815,1
ID_TZ242816,1
ID_TZ242817,1
ID_TZ242818,1
ID_TZ242819,1
ID_TZ242820,1
ID_TZ242821,1
ID_TZ242822,1
ID_TZ242823,1
ID_TZ242824,1
ID_TZ242825,1
ID_TZ242826,1
ID_TZ242827,1
ID_TZ242828,1
ID_TZ242829,1
ID_TZ242830,1
ID_TZ242831,1
ID_TZ242832,1
ID_TZ242833,1
ID_TZ242834,1
ID_TZ242835,1
ID_TZ242836,1
ID_TZ242837,1
ID_TZ242838,1
ID_TZ242839,1
ID_TZ242840,1
ID_TZ242841,1
ID_TZ242842,1
ID_TZ242843,1
ID_TZ242844,1
ID_TZ242845,1
ID_TZ242846,1
ID_TZ242847,1
ID_TZ242848,1
ID_TZ242849,1
ID_TZ242850,1
ID_TZ242851,1
ID_TZ242852,1
ID_TZ242853,1
ID_TZ242854,1
ID_TZ242855,1
ID_TZ242856,1
ID_TZ242857,1
ID_TZ242858,1
ID_TZ242859,1
ID_TZ242860,1
ID_TZ242861,1
ID_TZ242862,1
ID_TZ242863,1
ID_TZ242864,1
ID_TZ242865,1
ID_TZ242866,1
ID_TZ242867,1
ID_TZ242868,1
ID_TZ242869,1
ID_TZ242870,1
ID_TZ242871,1
ID_TZ242872,1
ID_TZ242873,1
ID_TZ242874,1
ID_TZ242875,1
ID_TZ242876,1
ID_TZ242877,1
ID_TZ242878,1
ID_TZ242879,1
ID_TZ242880,1
ID_TZ242881,1
ID_TZ242882,1
ID_TZ242883,1
ID_TZ242884,1
ID_TZ242885,1
ID_TZ242886,1
ID_TZ242887,1
ID_TZ242888,1
ID_TZ242889,1
ID_TZ242890,1
ID_TZ242891,1
ID_TZ242892,1
ID_TZ242893,1
ID_TZ242894,1
ID_TZ242895,1
ID_TZ242896,1
ID_TZ242897,1
ID_TZ242898,1
ID_TZ242899,1
ID_TZ242900,1
ID_TZ242901,1
ID_TZ242902,1
ID_TZ242903,1
ID_TZ242904,1
ID_TZ242905,1
ID_TZ242906,1
ID_TZ242907,1
ID_TZ242908,1
ID_TZ242909,1
ID_TZ242910,1
ID_TZ242911,1
ID_TZ242912,1
ID_TZ242913,1
ID_TZ242914,1
ID_TZ242915,1
ID_TZ242916,1
ID_TZ242917,1
ID_TZ242918,1
ID_TZ242919,1
ID_TZ242920,1
ID_TZ242921,1
ID_TZ242922,1
ID_TZ242923,1
ID_TZ242924,1
ID_TZ242925,1
ID_TZ242926,1
ID_TZ242927,1
ID_TZ242928,1
ID_TZ242929,1
ID_TZ242930,1
ID_TZ242931,1
ID_TZ242932,1
ID_TZ242933,1
ID_TZ242934,1
ID_TZ242935,1
ID_TZ242936,1
ID_TZ242937,1
ID_TZ242938,1
ID_TZ242939,1
ID_TZ242940,1
ID_TZ242941,1
ID_TZ242942,1
ID_TZ242943,1
ID_TZ242944,1
ID_TZ242945,1
ID_TZ242946,1
ID_TZ242947,1
ID_TZ242948,1
ID_TZ242949,1
ID_TZ242950,1
ID_TZ242951,1
ID_TZ242952,1
ID_TZ242953,1
ID_TZ242954,1
ID_TZ242955,1
ID_TZ242956,1
ID_TZ242957,1
ID_TZ242958,1
ID_TZ242959,1
ID_TZ242960,1
ID_TZ242961,1
ID_TZ242962,1
ID_TZ242963,1
ID_TZ242964,1
ID_TZ242965,1
ID_TZ242966,1
ID_TZ242967,1
ID_TZ242968,1
ID_TZ242969,1
ID_TZ242970,1
ID_TZ242971,1
ID_TZ242972,1
ID_TZ242973,1
ID_TZ242974,1
ID_TZ242975,1
ID_TZ242976,1
ID_TZ242977,1
ID_TZ242978,1
ID_TZ242979,1
ID_TZ242980,1
ID_TZ242981,1
ID_TZ242982,1
ID_TZ242983,1
ID_TZ242984,1
ID_TZ242985,1
ID_TZ242986,1
ID_TZ242987,1
ID_TZ242988,1
ID_TZ242989,1
ID_TZ242990,1
ID_TZ242991,1
ID_TZ242992,1
ID_TZ242993,1
ID_TZ242994,1
ID_TZ242995,1
ID_TZ242996,1
ID_TZ242997,1
ID_TZ242998,1
ID_TZ242999,1
ID_TZ243000,1
ID_TZ243001,1
ID_TZ243002,1
ID_TZ243003,1
ID_TZ243004,1
ID_TZ243005,1
ID_TZ243006,1
ID_TZ243007,1
ID_TZ243008,1
ID_TZ243009,1
ID_TZ243010,1
ID_TZ243011,1
ID_TZ243012,1
ID_TZ243013,1
ID_TZ243014,1
ID_TZ243015,1
ID_TZ243016,1
ID_TZ243017,1
ID_TZ243018,1
ID_TZ243019,1
ID_TZ243020,1
ID_TZ243021,1
ID_TZ243022,1
ID_TZ243023,1
ID_TZ243024,1
ID_TZ243025,1
ID_TZ243026,1
ID_TZ243027,1
ID_TZ243028,1
ID_TZ243029,1
ID_TZ243030,1
ID_TZ243031,1
ID_TZ243032,1
ID_TZ243033,1
ID_TZ243034,1
ID_TZ243035,1
ID_TZ243036,1
ID_TZ243037,1
ID_TZ243038,1
ID_TZ243039,1
ID_TZ243040,1
ID_TZ243041,1
ID_TZ243042,1
ID_TZ243043,1
ID_TZ243044,1
ID_TZ243045,1
ID_TZ243046,1
ID_TZ243047,1
ID_TZ243048,1
ID_TZ243049,1
ID_TZ243050,1
ID_TZ243051,1
ID_TZ243052,1
ID_TZ243053,1
ID_TZ243054,1
ID_TZ243055,1
ID_TZ243056,1
ID_TZ243057,1
ID_TZ243058,1
ID_TZ243059,1
ID_TZ243060,1
ID_TZ243061,1
ID_TZ243062,1
ID_TZ243063,1
ID_TZ243064,1
ID_TZ243065,1
ID_TZ243066,1
ID_TZ243067,1
ID_TZ243068,1
ID_TZ243069,1
ID_TZ243070,1
ID_TZ243071,1
ID_TZ243072,1
ID_TZ243073,1
ID_TZ243074,1
ID_TZ243075,1
ID_TZ243076,1
ID_TZ243077,1
ID_TZ243078,1
ID_TZ243079,1
ID_TZ243080,1
ID_TZ243081,1
ID_TZ243082,1
ID_TZ243083,1
ID_TZ243084,1
ID_TZ243085,1
ID_TZ243086,1
ID_TZ243087,1
ID_TZ243088,1
ID_TZ243089,1
ID_TZ243090,1
ID_TZ243091,1
ID_TZ243092,1
ID_TZ243093,1
ID_TZ243094,1
ID_TZ243095,1
ID_TZ243096,1
ID_TZ243097,1
ID_TZ243098,1
ID_TZ243099,1
ID_TZ243100,1
ID_TZ243101,1
ID_TZ243102,1
ID_TZ243103,1
ID_TZ243104,1
ID_TZ243105,1
ID_TZ243106,1
ID_TZ243107,1
ID_TZ243108,1
ID_TZ243109,1
ID_TZ243110,1
ID_TZ243111,1
ID_TZ243112,1
ID_TZ243113,1
ID_TZ243114,1
ID_TZ243115,1
ID_TZ243116,1
ID_TZ243117,1
ID_TZ243118,1
ID_TZ243119,1
ID_TZ243120,1
ID_TZ243121,1
ID_TZ243122,1
ID_TZ243123,1
ID_TZ243124,1
ID_TZ243125,1
ID_TZ243126,1
ID_TZ243127,1
ID_TZ243128,1
ID_TZ243129,1
ID_TZ243130,1
ID_TZ243131,1
ID_TZ243132,1
ID_TZ243133,1
ID_TZ243134,1
ID_TZ243135,1
ID_TZ243136,1
ID_TZ243137,1
ID_TZ243138,1
ID_TZ243139,1
ID_TZ243140,1
ID_TZ243141,1
ID_TZ243142,1
ID_TZ243143,1
ID_TZ243144,1
ID_TZ243145,1
ID_TZ243146,1
ID_TZ243147,1
ID_TZ243148,1
ID_TZ243149,1
ID_TZ243150,1
ID_TZ243151,1
ID_TZ243152,1
ID_TZ243153,1
ID_TZ243154,1
ID_TZ243155,1
ID_TZ243156,1
ID_TZ243157,1
ID_TZ243158,1
ID_TZ243159,1
ID_TZ243160,1
ID_TZ243161,1
ID_TZ243162,1
ID_TZ243163,1
ID_TZ243164,1
ID_TZ243165,1
ID_TZ243166,1
ID_TZ243167,1
ID_TZ243168,1
ID_TZ243169,1
ID_TZ243170,1
ID_TZ243171,1
ID_TZ243172,1
ID_TZ243173,1
ID_TZ243174,1
ID_TZ243175,1
ID_TZ243176,1
ID_TZ243177,1
ID_TZ243178,1
ID_TZ243179,1
ID_TZ243180,1
ID_TZ243181,1
ID_TZ243182,1
ID_TZ243183,1
ID_TZ243184,1
ID_TZ243185,1
ID_TZ243186,1
ID_TZ243187,1
ID_TZ243188,1
ID_TZ243189,1
ID_TZ243190,1
ID_TZ243191,1
ID_TZ243192,1
ID_TZ243193,1
ID_TZ243194,1
ID_TZ243195,1
ID_TZ243196,1
ID_TZ243197,1
ID_TZ243198,1
ID_TZ243199,1
ID_TZ243200,1
ID_TZ243201,1
ID_TZ243202,1
ID_TZ243203,1
ID_TZ243204,1
ID_TZ243205,1
ID_TZ243206,1
ID_TZ243207,1
ID_TZ243208,1
ID_TZ243209,1
ID_TZ243210,1
ID_TZ243211,1
ID_TZ243212,1
ID_TZ243213,1
ID_TZ243214,1
ID_TZ243215,1
ID_TZ243216,1
ID_TZ243217,1
ID_TZ243218,1
ID_TZ243219,1
ID_TZ243220,1
ID_TZ243221,1
ID_TZ243222,1
ID_TZ243223,1
ID_TZ243224,1
ID_TZ243225,1
ID_TZ243226,1
ID_TZ243227,1
ID_TZ243228,1
ID_TZ243229,1
ID_TZ243230,1
ID_TZ243231,1
ID_TZ243232,1
ID_TZ243233,1
ID_TZ243234,1
ID_TZ243235,1
ID_TZ243236,1
ID_TZ243237,1
ID_TZ243238,1
ID_TZ243239,1
ID_TZ243240,1
ID_TZ243241,1
ID_TZ243242,1
ID_TZ243243,1
ID_TZ243244,1
ID_TZ243245,1
ID_TZ243246,1
ID_TZ243247,1
ID_TZ243248,1
ID_TZ243249,1
ID_TZ243250,1
ID_TZ243251,1
ID_TZ243252,1
ID_TZ243253,1
ID_TZ243254,1
ID_TZ243255,1
ID_TZ243256,1
ID_TZ243257,1
ID_TZ243258,1
ID_TZ243259,1
ID_TZ243260,1
ID_TZ243261,1
ID_TZ243262,1
ID_TZ243263,1
ID_TZ243264,1
ID_TZ243265,1
ID_TZ243266,1
ID_TZ243267,1
ID_TZ243268,1
ID_TZ243269,1
ID_TZ243270,1
ID_TZ243271,1
ID_TZ243272,1
ID_TZ243273,1
ID_TZ243274,1
ID_TZ243275,1
ID_TZ243276,1
ID_TZ243277,1
ID_TZ243278,1
ID_TZ243279,1
ID_TZ243280,1
ID_TZ243281,1
ID_TZ243282,1
ID_TZ243283,1
ID_TZ243284,1
ID_TZ243285,1
ID_TZ243286,1
ID_TZ243287,1
ID_TZ243288,1
ID_TZ243289,1
ID_TZ243290,1
ID_TZ243291,1
ID_TZ243292,1
ID_TZ243293,1
ID_TZ243294,1
ID_TZ243295,1
ID_TZ243296,1
ID_TZ243297,1
ID_TZ243298,1
ID_TZ243299,1
ID_TZ243300,1
ID_TZ243301,1
ID_TZ243302,1
ID_TZ243303,1
ID_TZ243304,1
ID_TZ243305,1
ID_TZ243306,1
ID_TZ243307,1
ID_TZ243308,1
ID_TZ243309,1
ID_TZ243310,1
ID_TZ243311,1
ID_TZ243312,1
ID_TZ243313,1
ID_TZ243314,1
ID_TZ243315,1
ID_TZ243316,1
ID_TZ243317,1
ID_TZ243318,1
ID_TZ243319,1
ID_TZ243320,1
ID_TZ243321,1
ID_TZ243322,1
ID_TZ243323,1
ID_TZ243324,1
ID_TZ243325,1
ID_TZ243326,1
ID_TZ243327,1
ID_TZ243328,1
ID_TZ243329,1
ID_TZ243330,1
ID_TZ243331,1
ID_TZ243332,1
ID_TZ243333,1
ID_TZ243334,1
ID_TZ243335,1
ID_TZ243336,1
ID_TZ243337,1
ID_TZ243338,1
ID_TZ243339,1
ID_TZ243340,1
ID_TZ243341,1
ID_TZ243342,1
ID_TZ243343,1
ID_TZ243344,1
ID_TZ243345,1
ID_TZ243346,1
ID_TZ243347,1
ID_TZ243348,1
ID_TZ243349,1
ID_TZ243350,1
ID_TZ243351,1
ID_TZ243352,1
ID_TZ243353,1
ID_TZ243354,1
ID_TZ243355,1
ID_TZ243356,1
ID_TZ243357,1
ID_TZ243358,1
ID_TZ243359,1
ID_TZ243360,1
ID_TZ243361,1
ID_TZ243362,1
ID_TZ243363,1
ID_TZ243364,1
ID_TZ243365,1
ID_TZ243366,1
ID_TZ243367,1
ID_TZ243368,1
ID_TZ243369,1
ID_TZ243370,1
ID_TZ243371,1
ID_TZ243372,1
ID_TZ243373,1
ID_TZ243374,1
ID_TZ243375,1
ID_TZ243376,1
ID_TZ243377,1
ID_TZ243378,1
ID_TZ243379,1
ID_TZ243380,1
ID_TZ243381,1
ID_TZ243382,1
ID_TZ243383,1
ID_TZ243384,1
ID_TZ243385,1
ID_TZ243386,1
ID_TZ243387,1
ID_TZ243388,1
ID_TZ243389,1
ID_TZ243390,1
ID_TZ243391,1
ID_TZ243392,1
ID_TZ243393,1
ID_TZ243394,1
ID_TZ243395,1
ID_TZ243396,1
ID_TZ243397,1
ID_TZ243398,1
ID_TZ243399,1
ID_TZ243400,1
ID_TZ243401,1
ID_TZ243402,1
ID_TZ243403,1
ID_TZ243404,1
ID_TZ243405,1
ID_TZ243406,1
ID_TZ243407,1
ID_TZ243408,1
ID_TZ243409,1
ID_TZ243410,1
ID_TZ243411,1
ID_TZ243412,1
ID_TZ243413,1
ID_TZ243414,1
ID_TZ243415,1
ID_TZ243416,1
ID_TZ243417,1
ID_TZ243418,1
ID_TZ243419,1
ID_TZ243420,1
ID_TZ243421,1
ID_TZ243422,1
ID_TZ243423,1
ID_TZ243424,1
ID_TZ243425,1
ID_TZ243426,1
ID_TZ243427,1
ID_TZ243428,1
ID_TZ243429,1
ID_TZ243430,1
ID_TZ243431,1
ID_TZ243432,1
ID_TZ243433,1
ID_TZ243434,1
ID_TZ243435,1
ID_TZ243436,1
ID_TZ243437,1
ID_TZ243438,1
ID_TZ243439,1
ID_TZ243440,1
ID_TZ243441,1
ID_TZ243442,1
ID_TZ243443,1
ID_TZ243444,1
ID_TZ243445,1
ID_TZ243446,1
ID_TZ243447,1
ID_TZ243448,1
ID_TZ243449,1
ID_TZ243450,1
ID_TZ243451,1
ID_TZ243452,1
ID_TZ243453,1
ID_TZ243454,1
ID_TZ243455,1
ID_TZ243456,1
ID_TZ243457,1
ID_TZ243458,1
ID_TZ243459,1
ID_TZ243460,1
ID_TZ243461,1
ID_TZ243462,1
ID_TZ243463,1
ID_TZ243464,1
ID_TZ243465,1
ID_TZ243466,1
ID_TZ243467,1
ID_TZ243468,1
ID_TZ243469,1
ID_TZ243470,1
ID_TZ243471,1
ID_TZ243472,1
ID_TZ243473,1
ID_TZ243474,1
ID_TZ243475,1
ID_TZ243476,1
ID_TZ243477,1
ID_TZ243478,1
ID_TZ243479,1
ID_TZ243480,1
ID_TZ243481,1
ID_TZ243482,1
ID_TZ243483,1
ID_TZ243484,1
ID_TZ243485,1
ID_TZ243486,1
ID_TZ243487,1
ID_TZ243488,1
ID_TZ243489,1
ID_TZ243490,1
ID_TZ243491,1
ID_TZ243492,1
ID_TZ243493,1
ID_TZ243494,1
ID_TZ243495,1
ID_TZ243496,1
ID_TZ243497,1
ID_TZ243498,1
ID_TZ243499,1
ID_TZ243500,1
ID_TZ243501,1
ID_TZ243502,1
ID_TZ243503,1
ID_TZ243504,1
ID_TZ243505,1
ID_TZ243506,1
ID_TZ243507,1
ID_TZ243508,1
ID_TZ243509,1
ID_TZ243510,1
ID_TZ243511,1
ID_TZ243512,1
ID_TZ243513,1
ID_TZ243514,1
ID_TZ243515,1
ID_TZ243516,1
ID_TZ243517,1
ID_TZ243518,1
ID_TZ243519,1
ID_TZ243520,1
ID_TZ243521,1
ID_TZ243522,1
ID_TZ243523,1
ID_TZ243524,1
ID_TZ243525,1
ID_TZ243526,1
ID_TZ243527,1
ID_TZ243528,1
ID_TZ243529,1
ID_TZ243530,1
ID_TZ243531,1
ID_TZ243532,1
ID_TZ243533,1
ID_TZ243534,1
ID_TZ243535,1
ID_TZ243536,1
ID_TZ243537,1
ID_TZ243538,1
ID_TZ243539,1
ID_TZ243540,1
ID_TZ243541,1
ID_TZ243542,1
ID_TZ243543,1
ID_TZ243544,1
ID_TZ243545,1
ID_TZ243546,1
ID_TZ243547,1
ID_TZ243548,1
ID_TZ243549,1
ID_TZ243550,1
ID_TZ243551,1
ID_TZ243552,1
ID_TZ243553,1
ID_TZ243554,1
ID_TZ243555,1
ID_TZ243556,1
ID_TZ243557,1
ID_TZ243558,1
ID_TZ243559,1
ID_TZ243560,1
ID_TZ243561,1
ID_TZ243562,1
ID_TZ243563,1
ID_TZ243564,1
ID_TZ243565,1
ID_TZ243566,1
ID_TZ243567,1
ID_TZ243568,1
ID_TZ243569,1
ID_TZ243570,1
ID_TZ243571,1
ID_TZ243572,1
ID_TZ243573,1
ID_TZ243574,1
ID_TZ243575,1
ID_TZ243576,1
ID_TZ243577,1
ID_TZ243578,1
ID_TZ243579,1
ID_TZ243580,1
ID_TZ243581,1
ID_TZ243582,1
ID_TZ243583,1
ID_TZ243584,1
ID_TZ243585,1
ID_TZ243586,1
ID_TZ243587,1
ID_TZ243588,1
ID_TZ243589,1
ID_TZ243590,1
ID_TZ243591,1
ID_TZ243592,1
ID_TZ243593,1
ID_TZ243594,1
ID_TZ243595,1
